PVSYST 7.2.12;;;;;;
;File;File date;Description;;;
Projet;SE60_Ombrière Couloisy_Project.PRJ;18/03/22 10h17;SE60_Ombrière Couloisy;;;
Site géographique;Couloisy_PVGIS_SARAH_2005 à 2016.SIT;18/03/22 10h17;Couloisy;France;Europe;
Données météo;Couloisy_PVGIS_SARAH_SYN.MET;18/03/22 10h10;Couloisy;PVGIS-SARAH averages 01/01/05 to 31/12/16;Synthétique;
Variante de simulation;SE60_Ombrière Couloisy_Project.VC0;18/03/22 10h32;Nouvelle variante de simulation;;;
Simulation date;;18/03/22 10h45;;;;
;;;;;;
Simulation:;Valeurs horaires; du 01/01/90; au 31/12/90 ;;;
;;;;;;
date;GlobInc;GlobEff;EArray;E_Grid;PR;
    ;W/m²;W/m²;kW;kW;ratio;
;;;;;;
24/06/1990 07:00;36,115;34,428;1,6488;1,4765;0,7488;0
24/06/1990 08:00;199,99;191,88;9,7573;9,4537;0,8658;0
24/06/1990 09:00;309,62;299,08;15,132;14,676;0,8681;0
24/06/1990 10:00;301,14;291,26;14,697;14,254;0,8669;0
24/06/1990 11:00;401,33;389,76;19,472;18,863;0,8608;0
24/06/1990 12:00;444,43;432,28;21,442;20,761;0,8556;0
24/06/1990 13:00;434,68;422,69;20,934;20,271;0,8541;0
24/06/1990 14:00;412,78;401,19;19,872;19,249;0,8541;0
24/06/1990 15:00;361,75;350,5;17,414;16,88;0,8546;0
24/06/1990 16:00;340,27;330,11;16,413;15,914;0,8566;0
24/06/1990 17:00;224,23;215,09;10,734;10,405;0,8499;0
24/06/1990 18:00;152,19;143,46;7,1307;6,8837;0,8284;0
24/06/1990 19:00;82,957;73,321;3,5752;3,3851;0,7473;0
24/06/1990 20:00;0;0;0;-0,005;1;0
24/06/1990 21:00;0;0;0;-0,005;1;0
24/06/1990 22:00;0;0;0;-0,005;1;0
24/06/1990 23:00;0;0;0;-0,005;1;0
25/06/1990 00:00;0;0;0;-0,005;1;0
25/06/1990 01:00;0;0;0;-0,005;1;0
25/06/1990 02:00;0;0;0;-0,005;1;0
25/06/1990 03:00;0;0;0;-0,005;1;0
25/06/1990 04:00;0;0;0;-0,005;1;0
25/06/1990 05:00;17,152;16,119;0,73;0,5654;0,6038;0
25/06/1990 06:00;62,539;58,455;2,8849;2,7014;0,7911;0
25/06/1990 07:00;191,23;179,76;9,134;8,8441;0,847;0
25/06/1990 08:00;263,8;253,38;12,834;12,443;0,8639;0
25/06/1990 09:00;367,39;356,6;17,881;17,33;0,864;0
25/06/1990 10:00;375,32;363,8;18,164;17,603;0,859;0
25/06/1990 11:00;342,59;332,21;16,584;16,079;0,8596;0
25/06/1990 12:00;636,25;627,26;30,182;29,11;0,8379;0
25/06/1990 13:00;801,85;795,41;37,071;35,635;0,8139;0
25/06/1990 14:00;766,3;760,29;35,449;34,101;0,815;0
25/06/1990 15:00;709,6;702,04;32,906;31,693;0,818;0
25/06/1990 16:00;608,79;599,24;28,444;27,46;0,8261;0
25/06/1990 17:00;525,3;507,9;24,36;23,566;0,8217;0
25/06/1990 18:00;329,15;299,32;14,636;14,194;0,7898;0
25/06/1990 19:00;148,73;113,78;5,5263;5,3121;0,6542;0
25/06/1990 20:00;18,962;17,018;0,7431;0,5784;0,5587;0
25/06/1990 21:00;0;0;0;-0,005;1;0
25/06/1990 22:00;0;0;0;-0,005;1;0
25/06/1990 23:00;0;0;0;-0,005;1;0
26/06/1990 00:00;0;0;0;-0,005;1;0
26/06/1990 01:00;0;0;0;-0,005;1;0
26/06/1990 02:00;0;0;0;-0,005;1;0
26/06/1990 03:00;0;0;0;-0,005;1;0
26/06/1990 04:00;0;0;0;-0,005;1;0
26/06/1990 05:00;33,728;22,87;1,0827;0,9152;0,497;0
26/06/1990 06:00;149,08;117,46;6,0154;5,7914;0,7115;0
26/06/1990 07:00;305,96;280,95;14,444;14,008;0,8386;0
26/06/1990 08:00;471,95;457,61;23,097;22,352;0,8674;0
26/06/1990 09:00;619,72;610,61;30,078;29,012;0,8574;0
26/06/1990 10:00;740,53;733,71;35,303;33,962;0,84;0
26/06/1990 11:00;827,53;823,1;38,829;37,289;0,8253;0
26/06/1990 12:00;876,23;872,06;40,602;38,943;0,814;0
26/06/1990 13:00;887,78;884,15;40,916;39,236;0,8095;0
26/06/1990 14:00;837,9;834,19;38,827;37,287;0,815;0
26/06/1990 15:00;744,69;738,22;34,847;33,531;0,8247;0
26/06/1990 16:00;615,03;605,89;29,154;28,134;0,8378;0
26/06/1990 17:00;452,47;437,51;21,512;20,828;0,8431;0
26/06/1990 18:00;279,11;254,68;12,72;12,333;0,8093;0
26/06/1990 19:00;128,54;99,01;4,8939;4,6903;0,6683;0
26/06/1990 20:00;12,141;11,028;0,4711;0,3086;0,4655;0
26/06/1990 21:00;0;0;0;-0,005;1;0
26/06/1990 22:00;0;0;0;-0,005;1;0
26/06/1990 23:00;0;0;0;-0,005;1;0
27/06/1990 00:00;0;0;0;-0,005;1;0
27/06/1990 01:00;0;0;0;-0,005;1;0
27/06/1990 02:00;0;0;0;-0,005;1;0
27/06/1990 03:00;0;0;0;-0,005;1;0
27/06/1990 04:00;0;0;0;-0,005;1;0
27/06/1990 05:00;40,8;31,152;1,5108;1,3397;0,6014;0
27/06/1990 06:00;139,95;114,08;5,848;5,6274;0,7364;0
27/06/1990 07:00;241,14;224,79;11,598;11,244;0,854;0
27/06/1990 08:00;438,22;424,16;21,533;20,848;0,8713;0
27/06/1990 09:00;578,4;568,86;28,226;27,253;0,863;0
27/06/1990 10:00;750,81;743,08;35,719;34,356;0,8381;0
27/06/1990 11:00;704,47;697,08;33,559;32,311;0,84;0
27/06/1990 12:00;710,67;701,62;33,621;32,37;0,8342;0
27/06/1990 13:00;581,97;570,91;27,802;26,85;0,845;0
27/06/1990 14:00;485,75;475,21;23,398;22,642;0,8537;0
27/06/1990 15:00;349,64;338,79;16,913;16,396;0,8589;0
27/06/1990 16:00;466,98;455,83;22,526;21,804;0,8551;0
27/06/1990 17:00;411,18;396,88;19,737;19,119;0,8516;0
27/06/1990 18:00;299,86;273,07;13,713;13,298;0,8122;0
27/06/1990 19:00;136,91;107,1;5,3322;5,1219;0,6852;0
27/06/1990 20:00;18,21;16,384;0,7339;0,5693;0,5726;0
27/06/1990 21:00;0;0;0;-0,005;1;0
27/06/1990 22:00;0;0;0;-0,005;1;0
27/06/1990 23:00;0;0;0;-0,005;1;0
28/06/1990 00:00;0;0;0;-0,005;1;0
28/06/1990 01:00;0;0;0;-0,005;1;0
28/06/1990 02:00;0;0;0;-0,005;1;0
28/06/1990 03:00;0;0;0;-0,005;1;0
28/06/1990 04:00;0;0;0;-0,005;1;0
28/06/1990 05:00;30,554;22,577;1,0719;0,9045;0,5422;0
28/06/1990 06:00;115,1;99,017;5,0697;4,8643;0,774;0
28/06/1990 07:00;305,01;281,19;14,514;14,076;0,8452;0
28/06/1990 08:00;444,05;429,94;21,845;21,149;0,8723;0
28/06/1990 09:00;659,22;649,48;31,937;30,774;0,855;0
28/06/1990 10:00;654,63;646,15;31,612;30,466;0,8524;0
28/06/1990 11:00;734,02;727,55;35,006;33,682;0,8404;0
28/06/1990 12:00;905,15;900,9;41,908;40,161;0,8126;0
28/06/1990 13:00;772,33;765,7;36,291;34,897;0,8275;0
28/06/1990 14:00;551,72;540,96;26,438;25,553;0,8483;0
28/06/1990 15:00;461,23;449,94;22,225;21,513;0,8543;0
28/06/1990 16:00;298,13;288,11;14,443;14,007;0,8605;0
28/06/1990 17:00;299,2;287,76;14,46;14,023;0,8584;0
28/06/1990 18:00;133,71;126,23;6,322;6,0917;0,8344;0
28/06/1990 19:00;24,588;23,229;1,0739;0,9065;0,6752;0
28/06/1990 20:00;0;0;0;-0,005;1;0
28/06/1990 21:00;0;0;0;-0,005;1;0
28/06/1990 22:00;0;0;0;-0,005;1;0
28/06/1990 23:00;0;0;0;-0,005;1;0
29/06/1990 00:00;0;0;0;-0,005;1;0
29/06/1990 01:00;0;0;0;-0,005;1;0
29/06/1990 02:00;0;0;0;-0,005;1;0
29/06/1990 03:00;0;0;0;-0,005;1;0
29/06/1990 04:00;0;0;0;-0,005;1;0
29/06/1990 05:00;13,745;12,995;0,5842;0,4208;0,5608;0
29/06/1990 06:00;99,979;88,935;4,5257;4,3259;0,7925;0
29/06/1990 07:00;151,5;143,4;7,3756;7,1235;0,8612;0
29/06/1990 08:00;244,58;234,78;12,101;11,733;0,8786;0
29/06/1990 09:00;270,11;260,83;13,41;13,004;0,8817;0
29/06/1990 10:00;656,02;647,02;31,878;30,719;0,8576;0
29/06/1990 11:00;974,63;969,88;44,978;43,019;0,8084;0
29/06/1990 12:00;729,47;720,05;34,601;33,298;0,836;0
29/06/1990 13:00;411,19;399,99;19,968;19,342;0,8615;0
29/06/1990 14:00;192,45;185,85;9,3701;9,0751;0,8636;0
29/06/1990 15:00;249,14;240,65;12,167;11,796;0,8672;0
29/06/1990 16:00;361,25;350,82;17,651;17,108;0,8674;0
29/06/1990 17:00;249,26;239,36;12,112;11,743;0,8629;0
29/06/1990 18:00;52,159;49,632;2,4109;2,2317;0,7836;0
29/06/1990 19:00;77,664;68,883;3,4074;3,2189;0,7591;0
29/06/1990 20:00;0;0;0;-0,005;1;0
29/06/1990 21:00;0;0;0;-0,005;1;0
29/06/1990 22:00;0;0;0;-0,005;1;0
29/06/1990 23:00;0;0;0;-0,005;1;0
30/06/1990 00:00;0;0;0;-0,005;1;0
30/06/1990 01:00;0;0;0;-0,005;1;0
30/06/1990 02:00;0;0;0;-0,005;1;0
30/06/1990 03:00;0;0;0;-0,005;1;0
30/06/1990 04:00;0;0;0;-0,005;1;0
30/06/1990 05:00;21,711;20,284;0,9429;0,7766;0,6551;0
30/06/1990 06:00;13,747;13,079;0,5828;0,4194;0,5587;0
30/06/1990 07:00;76,416;72,683;3,6417;3,4509;0,8271;0
30/06/1990 08:00;141,15;135,13;6,8912;6,6492;0,8628;0
30/06/1990 09:00;72,048;69,153;3,4495;3,2605;0,8288;0
30/06/1990 10:00;368,88;357,97;18,18;17,618;0,8748;0
30/06/1990 11:00;256,07;247,82;12,62;12,236;0,8752;0
30/06/1990 12:00;505,72;494,94;24,643;23,838;0,8633;0
30/06/1990 13:00;486,37;475,76;23,647;22,881;0,8616;0
30/06/1990 14:00;604,75;595,93;29,078;28,062;0,8499;0
30/06/1990 15:00;353,48;342,57;17,135;16,61;0,8606;0
30/06/1990 16:00;317,82;307,23;15,392;14,928;0,8602;0
30/06/1990 17:00;172,77;165,61;8,309;8,0371;0,852;0
30/06/1990 18:00;136,6;129,05;6,4419;6,2092;0,8325;0
30/06/1990 19:00;69,004;63,32;3,0902;2,9047;0,771;0
30/06/1990 20:00;0;0;0;-0,005;1;0
30/06/1990 21:00;0;0;0;-0,005;1;0
30/06/1990 22:00;0;0;0;-0,005;1;0
30/06/1990 23:00;0;0;0;-0,005;1;0
01/07/1990 00:00;0;0;0;-0,005;1;0
01/07/1990 01:00;0;0;0;-0,005;1;0
01/07/1990 02:00;0;0;0;-0,005;1;0
01/07/1990 03:00;0;0;0;-0,005;1;0
01/07/1990 04:00;0;0;0;-0,005;1;0
01/07/1990 05:00;34,831;25,903;1,2322;1,0635;0,5592;0
01/07/1990 06:00;161,33;127,58;6,5143;6,2801;0,713;0
01/07/1990 07:00;341,36;312,64;15,944;15,461;0,8296;0
01/07/1990 08:00;516,12;500,14;24,902;24,087;0,8547;0
01/07/1990 09:00;688,46;679,03;32,778;31,571;0,8399;0
01/07/1990 10:00;839,45;830,86;38,854;37,313;0,8141;0
01/07/1990 11:00;467,86;451,34;22,21;21,499;0,8416;0
01/07/1990 12:00;469,2;452,58;22,258;21,546;0,841;0
01/07/1990 13:00;456,83;440,56;21,689;20,999;0,8419;0
01/07/1990 14:00;445,53;429,67;21,178;20,506;0,843;0
01/07/1990 15:00;405,62;390,72;19,338;18,734;0,8459;0
01/07/1990 16:00;327,96;315,3;15,716;15,241;0,8511;0
01/07/1990 17:00;246,32;235,92;11,819;11,459;0,852;0
01/07/1990 18:00;152,41;144,81;7,2427;6,9934;0,8404;0
01/07/1990 19:00;84,794;79,149;3,903;3,7096;0,8013;0
01/07/1990 20:00;9,856;9,5422;0,4019;0,24;0,4459;0
01/07/1990 21:00;0;0;0;-0,005;1;0
01/07/1990 22:00;0;0;0;-0,005;1;0
01/07/1990 23:00;0;0;0;-0,005;1;0
02/07/1990 00:00;0;0;0;-0,005;1;0
02/07/1990 01:00;0;0;0;-0,005;1;0
02/07/1990 02:00;0;0;0;-0,005;1;0
02/07/1990 03:00;0;0;0;-0,005;1;0
02/07/1990 04:00;0;0;0;-0,005;1;0
02/07/1990 05:00;0;0;0;-0,005;1;0
02/07/1990 06:00;106,59;96,203;4,8288;4,6259;0,7949;0
02/07/1990 07:00;225,33;211,07;10,7;10,373;0,8431;0
02/07/1990 08:00;211,47;202,45;10,231;9,9168;0,8589;0
02/07/1990 09:00;266,62;255,87;12,904;12,512;0,8595;0
02/07/1990 10:00;421;405,56;20,158;19,524;0,8494;0
02/07/1990 11:00;505,09;491,83;24,115;23,331;0,846;0
02/07/1990 12:00;626,94;615,28;29,55;28,511;0,8329;0
02/07/1990 13:00;301,55;289,78;14,361;13,928;0,8459;0
02/07/1990 14:00;397,82;383,22;18,852;18,266;0,8409;0
02/07/1990 15:00;334,53;321,7;15,886;15,404;0,8434;0
02/07/1990 16:00;288,1;276,71;13,692;13,278;0,8441;0
02/07/1990 17:00;101,46;97,011;4,7384;4,5365;0,8189;0
02/07/1990 18:00;90,212;86,089;4,1979;4,0015;0,8124;0
02/07/1990 19:00;10,544;10,253;0,4288;0,2666;0,4632;0
02/07/1990 20:00;0;0;0;-0,005;1;0
02/07/1990 21:00;0;0;0;-0,005;1;0
02/07/1990 22:00;0;0;0;-0,005;1;0
02/07/1990 23:00;0;0;0;-0,005;1;0
03/07/1990 00:00;0;0;0;-0,005;1;0
03/07/1990 01:00;0;0;0;-0,005;1;0
03/07/1990 02:00;0;0;0;-0,005;1;0
03/07/1990 03:00;0;0;0;-0,005;1;0
03/07/1990 04:00;0;0;0;-0,005;1;0
03/07/1990 05:00;34,508;28,519;1,359;1,1892;0,6312;0
03/07/1990 06:00;134,46;108,88;5,5093;5,2954;0,7213;0
03/07/1990 07:00;275,99;254,13;12,934;12,541;0,8322;0
03/07/1990 08:00;435,9;421,44;21,081;20,413;0,8577;0
03/07/1990 09:00;603,37;593,36;28,886;27,88;0,8463;0
03/07/1990 10:00;727,03;719,22;34,141;32,862;0,8279;0
03/07/1990 11:00;808,74;802,94;37,355;35,903;0,8131;0
03/07/1990 12:00;853,37;847,04;38,884;37,341;0,8014;0
03/07/1990 13:00;815,08;808,14;37,181;35,738;0,803;0
03/07/1990 14:00;766,59;760,36;35,155;33,823;0,8081;0
03/07/1990 15:00;666,8;657,99;30,864;29,757;0,8173;0
03/07/1990 16:00;515,63;504,35;24,148;23,363;0,8298;0
03/07/1990 17:00;387,91;374,25;18,194;17,631;0,8325;0
03/07/1990 18:00;234,17;216,36;10,626;10,301;0,8056;0
03/07/1990 19:00;106,87;89,79;4,3484;4,1505;0,7113;0
03/07/1990 20:00;9,6603;9,351;0,3838;0,222;0,421;0
03/07/1990 21:00;0;0;0;-0,005;1;0
03/07/1990 22:00;0;0;0;-0,005;1;0
03/07/1990 23:00;0;0;0;-0,005;1;0
04/07/1990 00:00;0;0;0;-0,005;1;0
04/07/1990 01:00;0;0;0;-0,005;1;0
04/07/1990 02:00;0;0;0;-0,005;1;0
04/07/1990 03:00;0;0;0;-0,005;1;0
04/07/1990 04:00;0;0;0;-0,005;1;0
04/07/1990 05:00;33,447;27,876;1,3449;1,1752;0,6435;0
04/07/1990 06:00;135,15;110,88;5,6941;5,4765;0,7421;0
04/07/1990 07:00;276,49;254,76;13,165;12,765;0,8456;0
04/07/1990 08:00;411,94;397,8;20,3;19,661;0,8741;0
04/07/1990 09:00;520,36;508,67;25,53;24,69;0,869;0
04/07/1990 10:00;669,81;660,84;32,343;31,16;0,852;0
04/07/1990 11:00;736,52;729,72;35,173;33,839;0,8415;0
04/07/1990 12:00;784,95;778,26;37,059;35,623;0,8312;0
04/07/1990 13:00;796,31;789,22;37,372;35,919;0,8261;0
04/07/1990 14:00;716,47;708,88;33,909;32,643;0,8345;0
04/07/1990 15:00;639,65;630,04;30,445;29,36;0,8406;0
04/07/1990 16:00;545,05;534,76;26,157;25,287;0,8497;0
04/07/1990 17:00;433,26;418,69;20,763;20,107;0,85;0
04/07/1990 18:00;263,18;241,33;12,129;11,76;0,8184;0
04/07/1990 19:00;128,46;100,93;5,0208;4,8159;0,6866;0
04/07/1990 20:00;13,056;12,553;0,5477;0,3846;0,5395;0
04/07/1990 21:00;0;0;0;-0,005;1;0
04/07/1990 22:00;0;0;0;-0,005;1;0
04/07/1990 23:00;0;0;0;-0,005;1;0
05/07/1990 00:00;0;0;0;-0,005;1;0
05/07/1990 01:00;0;0;0;-0,005;1;0
05/07/1990 02:00;0;0;0;-0,005;1;0
05/07/1990 03:00;0;0;0;-0,005;1;0
05/07/1990 04:00;0;0;0;-0,005;1;0
05/07/1990 05:00;32,084;26,211;1,2653;1,0962;0,6258;0
05/07/1990 06:00;131,36;106,54;5,489;5,2756;0,7355;0
05/07/1990 07:00;273,72;251,71;13,06;12,663;0,8473;0
05/07/1990 08:00;428,42;413,8;21,147;20,477;0,8754;0
05/07/1990 09:00;613,89;603,57;30,001;28,938;0,8634;0
05/07/1990 10:00;712;703,84;34,268;32,983;0,8484;0
05/07/1990 11:00;815,52;810,07;38,547;37,025;0,8315;0
05/07/1990 12:00;848,83;842,67;39,656;38,061;0,8212;0
05/07/1990 13:00;847,25;841,11;39,416;37,837;0,8179;0
05/07/1990 14:00;799,33;792,99;37,337;35,886;0,8222;0
05/07/1990 15:00;676,9;668,23;32,022;30,855;0,8348;0
05/07/1990 16:00;532,18;521,59;25,483;24,646;0,8482;0
05/07/1990 17:00;387,48;373,59;18,566;17,991;0,8504;0
05/07/1990 18:00;223,8;207,29;10,406;10,087;0,8254;0
05/07/1990 19:00;101,24;88,238;4,3688;4,1707;0,7545;0
05/07/1990 20:00;10,35;9,9987;0,4243;0,2622;0,464;0
05/07/1990 21:00;0;0;0;-0,005;1;0
05/07/1990 22:00;0;0;0;-0,005;1;0
05/07/1990 23:00;0;0;0;-0,005;1;0
06/07/1990 00:00;0;0;0;-0,005;1;0
06/07/1990 01:00;0;0;0;-0,005;1;0
06/07/1990 02:00;0;0;0;-0,005;1;0
06/07/1990 03:00;0;0;0;-0,005;1;0
06/07/1990 04:00;0;0;0;-0,005;1;0
06/07/1990 05:00;16,05;15,415;0,7007;0,5363;0,612;0
06/07/1990 06:00;61,677;58,651;2,9184;2,7346;0,812;0
06/07/1990 07:00;96,701;92,301;4,6689;4,4677;0,8462;0
06/07/1990 08:00;130,16;124,48;6,3432;6,1125;0,8601;0
06/07/1990 09:00;159,93;153,11;7,8221;7,5606;0,8659;0
06/07/1990 10:00;165,16;158,17;8,0739;7,807;0,8657;0
06/07/1990 11:00;225,02;215,84;11,035;10,698;0,8707;0
06/07/1990 12:00;250,84;240,77;12,288;11,913;0,8698;0
06/07/1990 13:00;225,78;216,59;11,041;10,704;0,8682;0
06/07/1990 14:00;310,26;298,25;15,154;14,698;0,8676;0
06/07/1990 15:00;289,49;278,09;14,127;13,7;0,8667;0
06/07/1990 16:00;240,12;230,37;11,705;11,348;0,8656;0
06/07/1990 17:00;183,69;175,8;8,917;8,6319;0,8606;0
06/07/1990 18:00;96,401;91,948;4,5979;4,3975;0,8355;0
06/07/1990 19:00;43,522;41,558;2,0111;1,8356;0,7725;0
06/07/1990 20:00;0;0;0;-0,005;1;0
06/07/1990 21:00;0;0;0;-0,005;1;0
06/07/1990 22:00;0;0;0;-0,005;1;0
06/07/1990 23:00;0;0;0;-0,005;1;0
07/07/1990 00:00;0;0;0;-0,005;1;0
07/07/1990 01:00;0;0;0;-0,005;1;0
07/07/1990 02:00;0;0;0;-0,005;1;0
07/07/1990 03:00;0;0;0;-0,005;1;0
07/07/1990 04:00;0;0;0;-0,005;1;0
07/07/1990 05:00;27,086;21,508;1,0176;0,8506;0,5752;0
07/07/1990 06:00;140,35;111,94;5,7458;5,5272;0,7213;0
07/07/1990 07:00;291,09;266,04;13,726;13,31;0,8375;0
07/07/1990 08:00;446,05;431,17;21,878;21,18;0,8696;0
07/07/1990 09:00;614,49;604,22;29,839;28,785;0,8579;0
07/07/1990 10:00;690,42;681,7;33,097;31,874;0,8455;0
07/07/1990 11:00;779,02;772,84;36,789;35,368;0,8315;0
07/07/1990 12:00;793,93;786,8;37,187;35,744;0,8246;0
07/07/1990 13:00;802,25;795,22;37,386;35,932;0,8203;0
07/07/1990 14:00;730,24;723,02;34,293;33,006;0,8278;0
07/07/1990 15:00;658,15;648,9;31,075;29,957;0,8336;0
07/07/1990 16:00;458,86;446,71;21,948;21,247;0,8481;0
07/07/1990 17:00;308,66;296,42;14,777;14,331;0,8504;0
07/07/1990 18:00;201,55;188,99;9,4619;9,1649;0,8328;0
07/07/1990 19:00;88,526;82,328;4,057;3,8621;0,799;0
07/07/1990 20:00;0;0;0;-0,005;1;0
07/07/1990 21:00;0;0;0;-0,005;1;0
07/07/1990 22:00;0;0;0;-0,005;1;0
07/07/1990 23:00;0;0;0;-0,005;1;0
08/07/1990 00:00;0;0;0;-0,005;1;0
08/07/1990 01:00;0;0;0;-0,005;1;0
08/07/1990 02:00;0;0;0;-0,005;1;0
08/07/1990 03:00;0;0;0;-0,005;1;0
08/07/1990 04:00;0;0;0;-0,005;1;0
08/07/1990 05:00;26,546;25,209;1,1853;1,0169;0,7016;0
08/07/1990 06:00;62,999;59,848;2,9566;2,7724;0,806;0
08/07/1990 07:00;300,97;276,72;14,047;13,622;0,829;0
08/07/1990 08:00;514,66;497,09;24,599;23,796;0,8468;0
08/07/1990 09:00;368,48;354,43;17,719;17,173;0,8536;0
08/07/1990 10:00;451,56;438,71;21,702;21,01;0,8522;0
08/07/1990 11:00;946,63;941,14;42,962;41,143;0,796;0
08/07/1990 12:00;1015,1;1007,9;45,098;43,131;0,7782;0
08/07/1990 13:00;87,293;83,468;4,047;3,8522;0,8082;0
08/07/1990 14:00;66,47;63,515;3,0578;2,8727;0,7915;0
08/07/1990 15:00;167,59;160,51;7,9788;7,7139;0,843;0
08/07/1990 16:00;278,57;267,51;13,349;12,944;0,851;0
08/07/1990 17:00;36,828;35,186;1,6505;1,4781;0,7351;0
08/07/1990 18:00;23,87;22,883;1,0441;0,877;0,6729;0
08/07/1990 19:00;94,708;82,298;4,0471;3,8523;0,745;0
08/07/1990 20:00;0;0;0;-0,005;1;0
08/07/1990 21:00;0;0;0;-0,005;1;0
08/07/1990 22:00;0;0;0;-0,005;1;0
08/07/1990 23:00;0;0;0;-0,005;1;0
09/07/1990 00:00;0;0;0;-0,005;1;0
09/07/1990 01:00;0;0;0;-0,005;1;0
09/07/1990 02:00;0;0;0;-0,005;1;0
09/07/1990 03:00;0;0;0;-0,005;1;0
09/07/1990 04:00;0;0;0;-0,005;1;0
09/07/1990 05:00;28,485;24,828;1,1584;0,9903;0,6367;0
09/07/1990 06:00;125,28;101,13;5,0518;4,8465;0,7086;0
09/07/1990 07:00;250,37;231,09;11,644;11,288;0,8258;0
09/07/1990 08:00;403,42;389,08;19,317;18,714;0,8496;0
09/07/1990 09:00;509,85;498,17;24,299;23,508;0,8445;0
09/07/1990 10:00;589,59;578,35;27,763;26,813;0,8329;0
09/07/1990 11:00;689,51;679,82;31,979;30,814;0,8185;0
09/07/1990 12:00;744,12;736,61;34,16;32,88;0,8093;0
09/07/1990 13:00;757,74;750,22;34,554;33,254;0,8038;0
09/07/1990 14:00;689,22;679,65;31,556;30,413;0,8082;0
09/07/1990 15:00;700,67;691,49;31,968;30,804;0,8052;0
09/07/1990 16:00;478,69;467,07;22,247;21,535;0,824;0
09/07/1990 17:00;404,38;390,1;18,745;18,163;0,8226;0
09/07/1990 18:00;276,46;252,37;12,257;11,883;0,7872;0
09/07/1990 19:00;129,75;99,318;4,7684;4,5661;0,6445;0
09/07/1990 20:00;11,117;10,717;0,4419;0,2797;0,4608;0
09/07/1990 21:00;0;0;0;-0,005;1;0
09/07/1990 22:00;0;0;0;-0,005;1;0
09/07/1990 23:00;0;0;0;-0,005;1;0
10/07/1990 00:00;0;0;0;-0,005;1;0
10/07/1990 01:00;0;0;0;-0,005;1;0
10/07/1990 02:00;0;0;0;-0,005;1;0
10/07/1990 03:00;0;0;0;-0,005;1;0
10/07/1990 04:00;0;0;0;-0,005;1;0
10/07/1990 05:00;23,384;19,481;0,8951;0,7291;0,5711;0
10/07/1990 06:00;144,65;115,79;5,8314;5,6111;0,7105;0
10/07/1990 07:00;333,04;302,32;15,252;14,793;0,8135;0
10/07/1990 08:00;552,09;533,57;26,146;25,276;0,8385;0
10/07/1990 09:00;753,84;742,66;35,042;33,716;0,8191;0
10/07/1990 10:00;902,1;891,37;40,683;39,018;0,7922;0
10/07/1990 11:00;541,03;529,5;25,476;24,638;0,8341;0
10/07/1990 12:00;593,78;581,38;27,745;26,796;0,8265;0
10/07/1990 13:00;597,2;585,15;27,878;26,922;0,8257;0
10/07/1990 14:00;512,23;499,16;24,032;23,251;0,8313;0
10/07/1990 15:00;417,5;402,28;19,581;18,969;0,8321;0
10/07/1990 16:00;287,8;276,43;13,603;13,191;0,8394;0
10/07/1990 17:00;185,94;177,95;8,779;8,4969;0,8369;0
10/07/1990 18:00;159,18;151,08;7,4604;7,2065;0,8292;0
10/07/1990 19:00;81,29;75,828;3,6811;3,4899;0,7863;0
10/07/1990 20:00;0;0;0;-0,005;1;0
10/07/1990 21:00;0;0;0;-0,005;1;0
10/07/1990 22:00;0;0;0;-0,005;1;0
10/07/1990 23:00;0;0;0;-0,005;1;0
11/07/1990 00:00;0;0;0;-0,005;1;0
11/07/1990 01:00;0;0;0;-0,005;1;0
11/07/1990 02:00;0;0;0;-0,005;1;0
11/07/1990 03:00;0;0;0;-0,005;1;0
11/07/1990 04:00;0;0;0;-0,005;1;0
11/07/1990 05:00;26,093;22,832;1,0787;0,9113;0,6396;0
11/07/1990 06:00;132,12;105,12;5,3562;5,1454;0,7133;0
11/07/1990 07:00;280,15;255,9;13,137;12,738;0,8327;0
11/07/1990 08:00;423,84;408,86;20,662;20,01;0,8647;0
11/07/1990 09:00;586,01;576,21;28,386;27,405;0,8565;0
11/07/1990 10:00;694,12;685,43;33,042;31,822;0,8397;0
11/07/1990 11:00;754,65;747,67;35,492;34,141;0,8286;0
11/07/1990 12:00;809,78;802,82;37,575;36,111;0,8167;0
11/07/1990 13:00;836,44;830,12;38,502;36,984;0,8098;0
11/07/1990 14:00;789,68;783,47;36,501;35,095;0,814;0
11/07/1990 15:00;726,21;718,79;33,766;32,507;0,8198;0
11/07/1990 16:00;606,16;596,92;28,523;27,535;0,832;0
11/07/1990 17:00;452,46;437,13;21,313;20,636;0,8353;0
11/07/1990 18:00;275,06;250,44;12,403;12,026;0,8007;0
11/07/1990 19:00;122,52;95,063;4,6522;4,4512;0,6654;0
11/07/1990 20:00;10,148;9,7998;0,4086;0,2466;0,4451;0
11/07/1990 21:00;0;0;0;-0,005;1;0
11/07/1990 22:00;0;0;0;-0,005;1;0
11/07/1990 23:00;0;0;0;-0,005;1;0
12/07/1990 00:00;0;0;0;-0,005;1;0
12/07/1990 01:00;0;0;0;-0,005;1;0
12/07/1990 02:00;0;0;0;-0,005;1;0
12/07/1990 03:00;0;0;0;-0,005;1;0
12/07/1990 04:00;0;0;0;-0,005;1;0
12/07/1990 05:00;0;0;0;-0,005;1;0
12/07/1990 06:00;48,364;46,196;2,247;2,0693;0,7836;0
